angDist,Name_1,HaKiDaSName,RA_1,DEC_1,GaiaID,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,Vmag,Kmag_x,Name_2,Teff,logg,RefstarID,[Fe/H],[Fe/H]error,rv_HDS,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
3.236881,HD37828,HaKiDaS00140,85.228308,-11.198511,3010244175773318144,6.4824867,7.135217999999999,5.7474914,6.876,4.064,HD37828,4525.3620574,1.34252609994,0,-1.42107109584,0.07732347562089999,-17.4,94560852284941103, 85.228557650,-11.199376140,0.018,0.018,90,276897792,33,56300.408009260,0,3,,,,,0,13.6337,0.0809,11.4235,0.0028,16777240,13.1856,0.0011,11.2353,0.0010,16777232,,,,,0,,,,,0
3.520163,HD37828,HaKiDaS00140,85.228308,-11.198511,3010244175773318144,6.4824867,7.135217999999999,5.7474914,6.876,4.064,HD37828,4525.3620574,1.34252609994,0,-1.42107109584,0.07732347562089999,-17.4,94560852273241855, 85.227352060,-11.198788100,0.015,0.015,90,276897792,33,56275.577731480,0,4,12.2292,0.0010,,,16777232,,,,,0,13.7719,0.0010,11.3638,0.0010,16777240,13.0303,0.0011,,,16777240,12.4953,0.0012,9.1509,0.0010,16777240
1.978974,HD46375,HaKiDaS00142,98.304796,5.463444,3131777319158581376,7.695335000000001,8.152191,7.134639999999999,7.919,6.0,HD46375,5217.6914458,4.42238811313,2,0.141463091869,0.0828523547633,5.97394124395,114550983042815938, 98.304417480,  5.463043740,0.010,0.010,90,277348352,33,55949.910682870,0,3,15.7813,0.3427,13.9963,0.0000,16781336,,,,,0,,,,,0,14.2694,0.0015,13.5957,0.0016,24,,,,,0
0.828657,M13III-52,HaKiDaS00143,250.3934,36.416,1328057390341058304,12.227196000000001,12.901237,11.446795,12.09,9.621,M13III-52,4617.09775631,0.753894005538,0,-1.56810402338,0.0956170371566,-15.68,151692503936759662,250.393587630, 36.415826260,0.036,0.023,0,436527104,52,56069.189733800,3,30,19.3542,0.0242,19.4511,0.0310,16892216,19.3828,0.0493,19.1858,0.0379,16892216,19.0261,0.0172,15.2301,0.0000,16892216,18.9522,0.0636,16.4425,0.0143,16696,18.9937,0.0398,19.1039,0.0579,16688
3.871160,M13III-52,HaKiDaS00143,250.3934,36.416,1328057390341058304,12.227196000000001,12.901237,11.446795,12.09,9.621,M13III-52,4617.09775631,0.753894005538,0,-1.56810402338,0.0956170371566,-15.68,151702503921840109,250.392089230, 36.416209020,0.087,0.069,0,436527104,52,56100.074189810,5,37,18.9195,0.0141,19.0575,0.0324,115000,18.7705,0.0304,18.2406,0.0000,16892216,18.5436,0.0209,12.2009,0.0010,115000,18.5088,0.0252,15.9346,0.0094,16892216,,,,,114720
4.143706,M13III-52,HaKiDaS00143,250.3934,36.416,1328057390341058304,12.227196000000001,12.901237,11.446795,12.09,9.621,M13III-52,4617.09775631,0.753894005538,0,-1.56810402338,0.0956170371566,-15.68,151692503946389088,250.394656270, 36.415449700,0.147,0.124,90,444915712,53,56075.851469910,5,64,19.0673,0.0544,18.7293,0.0423,16892216,18.6490,0.0653,18.4392,0.0429,16892216,18.4861,0.0219,18.1921,0.1334,16892216,18.4288,0.0057,18.2335,0.0379,16892216,18.5107,0.0303,18.1039,0.0399,16892216
4.435421,M13III-52,HaKiDaS00143,250.3934,36.416,1328057390341058304,12.227196000000001,12.901237,11.446795,12.09,9.621,M13III-52,4617.09775631,0.753894005538,0,-1.56810402338,0.0956170371566,-15.68,151692503932088376,250.393204930, 36.414777980,0.011,0.009,0,436527104,52,55992.721331020,5,86,18.1251,0.0184,18.0840,0.0239,16892216,17.8674,0.0098,17.8450,0.0274,115000,17.7595,0.0099,17.6760,0.0700,16892216,17.7879,0.0101,17.7474,0.0229,16892216,17.8136,0.0192,17.7166,0.0391,115000
2.385172,G154-34,HaKiDaS00147,268.993721,-16.405697,4144902513074822272,13.516855,15.567542000000001,12.163282,14.97,8.236,G154-34,3550.54352446,-1.02993361515,0,-2.6252093264,0.23235102105,-17.02,88312689940464257,268.994088150,-16.405135820,0.094,0.082,90,436527104,52,55924.784490740,10,33,20.3598,0.0747,20.6538,0.0761,115000,19.3376,0.0118,19.4967,0.0424,115000,18.6694,0.0013,18.7297,0.0057,115000,18.3254,0.0102,18.3605,0.0330,115000,18.0542,0.1774,17.7497,0.0332,16892216
3.176820,G154-34,HaKiDaS00147,268.993721,-16.405697,4144902513074822272,13.516855,15.567542000000001,12.163282,14.97,8.236,G154-34,3550.54352446,-1.02993361515,0,-2.6252093264,0.23235102105,-17.02,88312689946003294,268.994601590,-16.405952220,0.069,0.069,90,436363264,52,56180.325694440,1,4,,,,,16416,,,,,114720,21.5326,0.1652,,,16696,20.5979,0.0396,,,16696,,,,,16416
4.314661,G154-34,HaKiDaS00147,268.993721,-16.405697,4144902513074822272,13.516855,15.567542000000001,12.163282,14.97,8.236,G154-34,3550.54352446,-1.02993361515,0,-2.6252093264,0.23235102105,-17.02,88312689929132400,268.992943200,-16.406634940,0.025,0.023,0,570744832,68,55698.408993060,6,13,,,,,16416,20.9714,0.1121,20.5334,0.1522,16875832,20.3219,0.0383,,,16696,20.1073,0.1127,19.9421,0.2644,16696,,,,,16416
4.973515,HD23596,HaKiDaS00149,56.999658,40.529431,224870885460646016,7.1035576,7.425822,6.670971000000001,7.252999999999999,5.872999999999999,HD23596,5975.97705119,4.122591957169999,2,0.226325697335,0.04373879917719999,-11.018553111400001,156630570007046898, 57.000972420, 40.530385220,0.052,0.052,90,276901888,33,55812.632106480,0,4,,,,,0,,,,,0,10.0406,0.0010,,,24,12.4789,0.0010,12.4504,0.0010,16777240,11.7030,0.1601,10.0394,0.2212,16777240
1.922127,V1720Cyg,HaKiDaS00150,316.918908,48.85565,2165582988083680640,7.49004,7.988898299999999,6.881553,7.734,5.532,V1720Cyg,5563.95572024,2.84219262584,1,-0.348859140886,0.0897278532908,7.83,166623169183426697,316.918426240, 48.855220350,0.020,0.020,90,276901888,33,56528.367442130,0,3,12.7167,0.0010,12.4243,0.0010,16777240,13.9002,0.0092,12.2219,0.0189,16777240,,,,,0,,,,,0,,,,,0
1.925594,V1720Cyg,HaKiDaS00150,316.918908,48.85565,2165582988083680640,7.49004,7.988898299999999,6.881553,7.734,5.532,V1720Cyg,5563.95572024,2.84219262584,1,-0.348859140886,0.0897278532908,7.83,166623169180517219,316.918118250, 48.855523130,0.018,0.018,90,276901888,33,56058.990844910,0,5,,,,,0,13.2580,0.0010,,,16777240,,,,,0,12.8172,0.1191,,,16777240,11.8674,0.2715,10.7840,0.0010,16777240
2.129263,V1720Cyg,HaKiDaS00150,316.918908,48.85565,2165582988083680640,7.49004,7.988898299999999,6.881553,7.734,5.532,V1720Cyg,5563.95572024,2.84219262584,1,-0.348859140886,0.0897278532908,7.83,166623169179717846,316.918111460, 48.855924150,0.015,0.015,90,276901888,33,56524.402986110,0,3,,,,,0,,,,,0,14.0621,0.0670,,,16777240,,,,,0,12.9614,0.0014,12.5390,0.0011,16777232
4.619996,V1720Cyg,HaKiDaS00150,316.918908,48.85565,2165582988083680640,7.49004,7.988898299999999,6.881553,7.734,5.532,V1720Cyg,5563.95572024,2.84219262584,1,-0.348859140886,0.0897278532908,7.83,166623169168696990,316.917066000, 48.855228000,0.052,0.052,90,1409359872,168,51707.402696760,2,6,8.0690,,,,114788,7.4730,,,,68,7.2280,,,,68,7.0990,,,,68,7.0390,,,,114788
3.984103,HD252370,HaKiDaS00152,92.410088,28.362433000000003,3436564347563108480,8.680675500000001,9.330397,7.946633,9.035,6.268,HD252370,4943.79823468,2.31873539225,1,-0.40455613868699997,0.113280882504,-16.97,142030924098084115, 92.409815270, 28.361352640,0.016,0.016,90,276901888,33,55894.355092590,0,5,14.1673,0.0014,12.4335,0.0010,16777240,13.9291,0.0011,12.4731,0.0010,16777240,13.7551,0.1544,12.8992,0.0000,16777240,,,,,0,,,,,0
4.140345,HD209458,HaKiDaS00155,330.791533,18.881097,1779546757669063552,7.5086603,7.8127135999999995,7.089648700000001,7.641,6.307,HD209458,6029.5642628,4.30432674797,2,-0.0617011586505,0.0496737330088,-20.7324052573,130653307904977777,330.790319920, 18.881024480,0.009,0.009,90,310456320,37,56625.885439810,0,6,18.6831,0.0051,15.0041,0.0203,16778264,,,,,0,18.6643,0.0952,14.6396,0.0027,16778264,,,,,16,16.0287,0.0122,12.6965,0.0023,16778256
3.858155,HD26297,HaKiDaS00156,62.265654000000005,-15.889175,5097726306013986560,7.086398,7.7324720000000005,6.355826400000001,7.474,4.631,HD26297,4358.30176842,1.06770793248,0,-1.74024309121,0.0509164312241,-23.66,88930622648812578, 62.264772320,-15.889830340,0.014,0.014,90,310456320,37,56390.649490740,0,6,,,,,0,13.3756,0.0137,,,16777240,12.9835,0.0013,12.1246,0.0010,16,12.7313,0.0260,11.4832,0.1705,16777240,12.8054,0.0020,10.1326,0.0010,16778256
4.367241,HD26297,HaKiDaS00156,62.265654000000005,-15.889175,5097726306013986560,7.086398,7.7324720000000005,6.355826400000001,7.474,4.631,HD26297,4358.30176842,1.06770793248,0,-1.74024309121,0.0509164312241,-23.66,88930622644732719, 62.264514540,-15.889695210,0.018,0.018,90,276897792,33,56912.578541670,0,4,,,,,0,,,,,0,13.4094,0.0292,11.1380,0.0010,16777240,,,,,0,,,,,0
4.560450,HD26297,HaKiDaS00156,62.265654000000005,-15.889175,5097726306013986560,7.086398,7.7324720000000005,6.355826400000001,7.474,4.631,HD26297,4358.30176842,1.06770793248,0,-1.74024309121,0.0509164312241,-23.66,88930622650752301, 62.264997600,-15.890273270,0.021,0.021,90,276901888,33,56220.027048610,0,5,,,,,0,13.0646,0.0010,11.3388,0.0010,16777240,,,,,0,12.3386,0.0498,11.1362,0.0000,16777240,11.5207,0.0010,9.2498,0.0010,16777240
4.792338,HD26297,HaKiDaS00156,62.265654000000005,-15.889175,5097726306013986560,7.086398,7.7324720000000005,6.355826400000001,7.474,4.631,HD26297,4358.30176842,1.06770793248,0,-1.74024309121,0.0509164312241,-23.66,88930622646762282, 62.264629700,-15.890070300,0.045,0.045,90,277348352,33,56211.720949070,0,3,,,,,0,,,,,0,6.0158,0.0010,10.1331,0.0010,24,,,,,0,11.6232,0.0542,8.8861,0.0725,16777232
2.781225,HD219542,HaKiDaS00162,349.148858,-1.58695,2638615189818036736,8.031352,8.363797,7.5788006999999995,8.137,6.65,HD219542,5802.92532651,4.280727865869999,2,0.0781420959098,0.051245902956,-30.2063801897,106093491479806468,349.148296680, -1.586418950,0.029,0.029,90,268959744,32,55791.027592590,0,4,,,,,0,6.4955,0.0010,12.7142,0.0010,24,13.6370,0.0010,11.2554,0.0010,24,,,13.5088,0.0015,24,,,,,0
4.128240,HD219542,HaKiDaS00162,349.148858,-1.58695,2638615189818036736,8.031352,8.363797,7.5788006999999995,8.137,6.65,HD219542,5802.92532651,4.280727865869999,2,0.0781420959098,0.051245902956,-30.2063801897,106093491479257245,349.147942830, -1.586258550,0.033,0.033,90,276901888,33,56256.277569440,0,3,12.9351,0.0010,11.1484,0.0010,16777240,,,,,0,,,,,0,,,,,0,12.0407,0.0343,,,24
0.982479,HD24421,HaKiDaS00166,58.90241700000001,52.226281,251738448519542144,6.6698127000000005,6.9628559999999995,6.2631726,6.821000000000001,5.472,HD24421,6057.55131681,4.0637266814199995,2,-0.381224395166,0.032316757125800004,-8.1699475886,170670589022562745, 58.902562490, 52.226538950,0.014,0.014,90,276901888,33,55919.702962960,0,4,,,,,0,,,,,0,,,,,0,,,,,0,12.3768,0.1299,10.4360,0.0542,16777240
3.681497,HD24421,HaKiDaS00166,58.90241700000001,52.226281,251738448519542144,6.6698127000000005,6.9628559999999995,6.2631726,6.821000000000001,5.472,HD24421,6057.55131681,4.0637266814199995,2,-0.381224395166,0.032316757125800004,-8.1699475886,170670589034813084, 58.903584670, 52.227011900,0.112,0.112,90,268959744,32,55881.005937500,0,9,7.6833,0.0335,,,24,6.5712,0.0000,12.6664,0.3221,24,,,,,0,7.1075,0.4452,11.5690,0.0000,24,7.0105,0.0010,9.1038,0.0010,24
1.866122,HD122563,HaKiDaS00174,210.63188300000002,9.684803,3723554268436602240,5.8559737,6.413675,5.2016883,6.216,3.73,HD122563,4660.62595622,1.5038480895200002,0,-2.45262488425,0.0203664486976,26.576234793,119622106319971461,210.631784010,  9.684293900,0.015,0.015,90,310452224,37,55943.312812500,0,3,15.0918,0.0062,12.7724,0.2797,16777752,,,,,0,13.6652,0.0010,10.0368,0.0010,16777240,,,,,0,,,,,0
2.918066,HD122563,HaKiDaS00174,210.63188300000002,9.684803,3723554268436602240,5.8559737,6.413675,5.2016883,6.216,3.73,HD122563,4660.62595622,1.5038480895200002,0,-2.45262488425,0.0203664486976,26.576234793,119622106311302207,210.631060940,  9.684822300,0.015,0.015,90,276897792,33,55601.308807870,0,3,,,,,0,13.3811,0.0010,,,16777240,,,,,0,12.9426,0.2109,10.8396,0.0805,16777240,,,,,0
3.493849,16CygB,HaKiDaS00175,295.466246,50.513128,2135550755683407232,6.0568113,6.417793799999999,5.5859275,6.165,4.65,16CygB,5740.66652093,4.28628818186,2,-0.576922988729,0.223153164863,9.37034683139,168612954657297623,295.465694760, 50.514033000,0.011,0.011,90,310456320,37,55812.361053240,0,4,12.8053,0.0011,14.5456,0.0015,24,,,,,0,15.4813,0.0692,,,16777752,,,,,0,12.9092,0.0010,,,16
4.705658,16CygB,HaKiDaS00175,295.466246,50.513128,2135550755683407232,6.0568113,6.417793799999999,5.5859275,6.165,4.65,16CygB,5740.66652093,4.28628818186,2,-0.576922988729,0.223153164863,9.37034683139,168612954665668019,295.466598450, 50.514415770,0.013,0.013,90,268959744,32,55633.357523150,0,3,,,,,0,,,,,0,13.3500,0.4336,16.3963,0.0040,24,14.1071,0.0022,13.6016,0.0018,24,,,,,0
4.570668,HD222582,HaKiDaS00176,355.465863,-5.986769000000001,2440578577126302336,7.518894,7.871429400000001,7.0513334,7.7,6.172999999999999,HD222582,5729.22867672,4.292930564680001,2,-0.0604291900229,0.038068630135199996,-30.3765733944,100813554655337475,355.465328290, -5.985616110,0.048,0.048,90,276901888,33,55089.472291670,0,3,,,,,0,13.6434,0.0766,12.1043,0.0944,16777240,,,,,0,,,,,0,,,,,0
4.019435,HD145675,HaKiDaS00179,242.598704,43.815981,1385293808145621504,6.37931,6.8301253,5.8251976999999995,6.612,4.7139999999999995,HD145675,5256.24816085,4.39559517837,2,0.365873153392,0.09026214100989999,-4.86031131512,160582426002090361,242.600185180, 43.816304000,0.016,0.016,90,1350643712,161,55808.854120370,2,3,,,,,114720,,,,,16416,13.3447,0.0999,,,16793656,13.0609,0.0011,11.2502,0.0010,16793656,,,,,114720
4.135242,HD72659,HaKiDaS00186,128.514554,-1.567036,3073443760538892032,7.310695,7.640856299999999,6.8647084000000005,7.474,5.982,HD72659,5795.61136912,4.07127614078,2,-0.0598628588222,0.0414546145012,20.1415540064,106111285137329121,128.513650350, -1.567745570,0.036,0.036,90,276901888,33,55931.497638890,0,3,12.6534,0.0010,10.9416,0.0010,16777240,,,,,0,13.4569,0.0327,,,16777240,,,,,0,,,,,0
4.690655,HD72659,HaKiDaS00186,128.514554,-1.567036,3073443760538892032,7.310695,7.640856299999999,6.8647084000000005,7.474,5.982,HD72659,5795.61136912,4.07127614078,2,-0.0598628588222,0.0414546145012,20.1415540064,106111285141188519,128.514123750, -1.568265930,0.015,0.015,90,277348352,33,56622.880752310,0,3,,,,,0,,,,,0,,,,,0,12.0869,0.0543,10.8201,0.1234,16777240,13.4354,0.0025,,,16
2.846301,HD106252,HaKiDaS00189,183.374471,10.039744,3905603054348141440,7.262809799999999,7.59479,6.810293,7.417000000000001,5.928999999999999,HD106252,5782.94603627,4.29483773169,2,-0.105044238774,0.0296828030897,-27.6730903577,120041833746509134,183.374634470, 10.040518080,0.015,0.015,90,805384192,96,55588.653449070,1,3,,,,,16416,11.4066,0.0076,13.0075,0.2199,114744,,,,,16416,14.3284,0.0020,14.6432,0.0045,16440,,,,,16416
3.384529,HD106252,HaKiDaS00189,183.374471,10.039744,3905603054348141440,7.262809799999999,7.59479,6.810293,7.417000000000001,5.928999999999999,HD106252,5782.94603627,4.29483773169,2,-0.105044238774,0.0296828030897,-27.6730903577,120041833738159065,183.373838560, 10.040448310,0.026,0.026,90,276901888,33,55977.202256940,0,5,,,,,0,13.1250,0.1497,11.4764,0.0598,16777240,,,,,0,12.7499,0.0000,11.1001,0.0010,16777240,12.2411,0.0010,9.7045,0.0010,16777240
3.471290,HD106252,HaKiDaS00189,183.374471,10.039744,3905603054348141440,7.262809799999999,7.59479,6.810293,7.417000000000001,5.928999999999999,HD106252,5782.94603627,4.29483773169,2,-0.105044238774,0.0296828030897,-27.6730903577,120041833734318077,183.373495920, 10.039655190,0.036,0.036,90,268959744,32,55591.964328700,0,4,,,,,0,,,,,0,,,,,0,,,,,0,11.7858,0.0363,13.2954,0.1153,24
3.931558,HD106252,HaKiDaS00189,183.374471,10.039744,3905603054348141440,7.262809799999999,7.59479,6.810293,7.417000000000001,5.928999999999999,HD106252,5782.94603627,4.29483773169,2,-0.105044238774,0.0296828030897,-27.6730903577,120041833740039496,183.374058060, 10.040757580,0.019,0.019,90,276979712,33,55718.348807870,0,6,12.9995,0.1575,10.9314,0.0061,16777240,13.7497,0.0010,11.7882,0.0010,16777240,13.0681,0.1040,11.8247,0.0292,16777232,12.4202,0.0010,,,16777240,,,,,0
4.252943,HD26,HaKiDaS00190,1.344663,8.789261,2752856200291132416,7.966989,8.480872999999999,7.339735000000001,8.232000000000001,6.032,HD26,5047.46597041,2.6962753137099997,1,-0.845125792234,0.12396564831399999,26.895885983899998,118540013439846438,  1.343851940,  8.788393140,0.034,0.034,90,276901888,33,56569.410497690,0,4,,,,,0,12.5304,0.0761,11.9065,0.0524,16777240,13.5042,0.0010,12.0059,0.0010,16777240,,,,,0,,,,,0
4.128810,HD216770,HaKiDaS00191,343.97688700000003,-26.658558000000003,6610107504955838336,7.9163837,8.338474,7.3780399999999995,8.101,6.311,HD216770,5384.7089541000005,4.45772411225,2,0.315992941008,0.0684087334276,28.116088564400002,76013439758850956,343.975866970,-26.657862050,0.011,0.011,90,310456320,37,56511.377870370,0,3,,,,,0,,,,,0,15.8574,0.0031,13.9404,0.0015,16777496,,,,,0,14.8501,0.0031,12.1721,0.0011,16777496
4.709060,HD216770,HaKiDaS00191,343.97688700000003,-26.658558000000003,6610107504955838336,7.9163837,8.338474,7.3780399999999995,8.101,6.311,HD216770,5384.7089541000005,4.45772411225,2,0.315992941008,0.0684087334276,28.116088564400002,76003439752169772,343.975431880,-26.658699150,0.034,0.034,90,276901888,33,56225.813321760,0,8,13.1529,0.0469,11.3257,0.0107,16777240,12.9256,0.0506,11.4092,0.0717,16777240,13.2086,0.0984,12.0680,0.0153,16777240,,,,,0,,,,,0
1.707930,BD-133442,HaKiDaS00194,176.711246,-14.112055999999999,3572742676589941760,10.139558000000001,10.388247,9.757712,10.317,9.017999999999999,BD-133442,6365.41248186,3.97375815499,0,-2.727625,0.12068375080499999,14.4883784784,91061767111875234,176.711358540,-14.112517700,0.022,0.022,90,268513280,32,56317.605428240,0,59,10.5414,0.0595,12.3045,0.1171,88,10.2812,0.0800,12.5827,0.0168,16777304,11.1284,0.3175,12.3539,0.0558,88,10.3574,0.0060,11.8261,0.1125,88,10.3382,0.1056,11.1444,0.0256,88
2.813894,BD-133442,HaKiDaS00194,176.711246,-14.112055999999999,3572742676589941760,10.139558000000001,10.388247,9.757712,10.317,9.017999999999999,BD-133442,6365.41248186,3.97375815499,0,-2.727625,0.12068375080499999,14.4883784784,91061767115164952,176.711305700,-14.112835490,0.031,0.031,90,1342255104,160,56062.237187500,3,12,10.6438,0.0010,11.9472,0.0010,114744,9.8689,0.1307,12.4125,0.0608,24,10.0647,0.0000,12.6375,0.0000,24,9.8179,0.0000,13.2977,0.0000,114744,11.7787,0.0575,10.9325,0.0063,16891960
3.554884,BD-133442,HaKiDaS00194,176.711246,-14.112055999999999,3572742676589941760,10.139558000000001,10.388247,9.757712,10.317,9.017999999999999,BD-133442,6365.41248186,3.97375815499,0,-2.727625,0.12068375080499999,14.4883784784,91061767106185198,176.710705580,-14.112892900,0.015,0.015,90,276901888,33,56674.622800930,0,3,11.8024,0.0010,11.4488,0.0010,16777232,11.3719,0.0011,14.4288,0.0013,24,,,,,0,14.2922,0.0011,12.9134,0.0032,16777240,,,,,0
3.921220,BD-133442,HaKiDaS00194,176.711246,-14.112055999999999,3572742676589941760,10.139558000000001,10.388247,9.757712,10.317,9.017999999999999,BD-133442,6365.41248186,3.97375815499,0,-2.727625,0.12068375080499999,14.4883784784,91061767109154586,176.710819260,-14.113063540,0.022,0.022,90,268513280,32,56355.504664350,0,6,13.8971,0.0013,13.3289,0.0450,24,14.0688,0.0480,12.5632,0.0315,16777240,9.7537,0.0010,12.5113,0.0010,24,13.4212,0.0017,12.7629,0.0030,24,,,,,0
2.532811,G20-15,HaKiDaS00199,266.866754,-8.775903,4165370682239910144,10.351442,10.725163,9.827424,10.667,8.77,G20-15,6691.92121409,4.458710172819999,0,-1.4079188343,0.048205423310199995,1.69,97462668670828552,266.867041620, -8.776546580,0.027,0.013,90,436527104,52,55981.378032410,4,33,,,,,16416,20.7454,0.0105,20.2839,0.0103,16892216,19.7281,0.0148,19.8131,0.0676,16892216,19.1595,0.0268,19.1095,0.0467,115000,18.6028,0.0731,,,115000
4.139880,G20-15,HaKiDaS00199,266.866754,-8.775903,4165370682239910144,10.351442,10.725163,9.827424,10.667,8.77,G20-15,6691.92121409,4.458710172819999,0,-1.4079188343,0.048205423310199995,1.69,97462668679069074,266.867893520, -8.776135690,0.062,0.062,90,444669952,53,56540.857824070,2,3,,,,,16416,,,,,16416,21.2324,0.1105,21.0424,0.2715,16892216,20.7846,0.1149,20.2353,0.1540,16892208,,,,,16416
4.911483,HIP100963,HaKiDaS00202,307.046354,22.128494,1818697205647102720,6.922304,7.2709413,6.459281,7.097,5.577999999999999,HIP100963,5743.14594417,4.420073658430001,2,-0.0593429600896,0.0502507453314,17.58,134553070477394405,307.047788130, 22.128183490,0.021,0.021,90,1350643712,161,56415.595034720,0,3,,,,,0,,,,,16416,14.4342,0.1489,,,16793656,13.7343,0.0011,,,16793656,,,,,16416
0.503427,HD40979,HaKiDaS00203,91.123696,44.259208,961428192989499904,6.5996312999999995,6.909522,6.193393700000001,6.744,5.4510000000000005,HD40979,6135.89631873,4.34547589455,2,0.143830559231,0.06809789851800001,1.8131478265599998,161110911237781929, 91.123683200, 44.259347540,0.015,0.015,90,276901888,33,56879.231469910,0,6,,,,,0,,,,,0,13.5709,0.0187,12.4749,0.1962,16777240,13.8123,0.0011,11.8555,0.0010,16777240,13.3760,0.0014,,,16777240
3.147474,HD40979,HaKiDaS00203,91.123696,44.259208,961428192989499904,6.5996312999999995,6.909522,6.193393700000001,6.744,5.4510000000000005,HD40979,6135.89631873,4.34547589455,2,0.143830559231,0.06809789851800001,1.8131478265599998,161110911234082657, 91.123562060, 44.260077020,0.010,0.010,90,276901888,33,57049.247696760,0,4,,,,,0,,,,,0,14.1292,0.0006,12.4507,0.0579,16777240,,,,,0,,,,,0
4.022526,HD40979,HaKiDaS00203,91.123696,44.259208,961428192989499904,6.5996312999999995,6.909522,6.193393700000001,6.744,5.4510000000000005,HD40979,6135.89631873,4.34547589455,2,0.143830559231,0.06809789851800001,1.8131478265599998,161110911247482280, 91.124914100, 44.259906180,0.193,0.193,90,268959744,32,56466.901574070,0,3,,,,,0,,,,,0,6.6902,0.0000,12.3261,0.0000,24,6.6979,0.0027,12.2185,0.0010,24,,,,,0
